Date,Time,Latitude,Longitude,Street,Side,Zipcode,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Dayparting
4/20/20,10:02,38.91745,-76.97267, New York Ave NE,L,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/20/20,18:01,38.9335,-77.08584, New Mexico Ave NW,R,20016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/20/20,18:01,38.93243,-77.08524, New Mexico Ave NW,L,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/20/20,17:45,38.9335,-77.08584, New Mexico Ave NW,R,20016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/20/20,17:45,38.93243,-77.08524, New Mexico Ave NW,L,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/20/20,18:05,38.93243,-77.08524, New Mexico Ave NW,L,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/20/20,18:05,38.9335,-77.08584, New Mexico Ave NW,R,20016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/20/20,19:17,38.93243,-77.08524, New Mexico Ave NW,L,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/20/20,19:17,38.9335,-77.08584, New Mexico Ave NW,R,20016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/20/20,21:15,38.93243,-77.08524, New Mexico Ave NW,L,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/20/20,21:15,38.9335,-77.08584, New Mexico Ave NW,R,20016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
4/20/20,18:57,38.92157,-76.96902, Bladensburg Rd NE,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/20/20,19:03,38.92157,-76.96902, Bladensburg Rd NE,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/20/20,4:37,38.8938,-76.91094, 63rd St NE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
4/20/20,4:37,38.89195,-76.91087,63rd St NE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/20/20,5:34,38.8938,-76.91094, 63rd St NE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
4/20/20,7:30,38.88446,-77.028099,D St SW,R,20024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/18/20,21:01,38.96752,-77.02747,Georgia Ave NW,R,20012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
4/18/20,21:01,38.96752,-77.02747,Georgia Ave NW,R,20012,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
4/17/20,13:23,40.162537,-80.193497,I-70 W,R,15301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/17/20,8:17,38.90537,-77.01477, New York Ave NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/17/20,8:40,38.90537,-77.01477, New York Ave NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/17/20,8:59,38.90537,-77.01477, New York Ave NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/17/20,16:45,38.91407,-77.01674,Florida Ave NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/17/20,18:14,38.913,-77.0199, 6th St NW,L,20001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/17/20,17:11,38.913,-77.0199, 6th St NW,L,20001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/17/20,17:18,38.913,-77.0199, 6th St NW,L,20001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/17/20,18:00,38.913,-77.0199, 6th St NW,L,20001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/17/20,18:35,38.913,-77.0199, 6th St NW,L,20001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/17/20,18:36,38.913,-77.0199, 6th St NW,L,20001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/17/20,8:02,38.884884,-77.058022,George Washington Memorial Pkwy N,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/16/20,7:32,38.918991,-77.021896,Georgia Ave NW,L,20001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/16/20,8:38,38.89478,-77.02191, 7th St NW,R,20004,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/16/20,9:03,38.89478,-77.02191, 7th St NW,R,20004,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/16/20,9:29,38.89478,-77.02191, 7th St NW,R,20004,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/16/20,9:29,38.89478,-77.02191, 7th St NW,R,20004,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/16/20,9:45,38.89478,-77.02191, 7th St NW,R,20004,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/16/20,16:04,38.85295,-76.98458,Suitland Pkwy W,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/16/20,16:35,38.85295,-76.98458,Suitland Pkwy W,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/15/20,22:04,40.16246,-80.19617,I-79 S,R,15301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/15/20,18:32,38.96241,-77.03635, Missouri Ave NW,R,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/15/20,19:10,38.96241,-77.03635, Missouri Ave NW,R,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/15/20,18:47,38.96241,-77.03635, Missouri Ave NW,R,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/15/20,6:10,38.870399,-76.986633,Anacostia Fwy S,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/14/20,16:28,38.9548,-77.00904, Missouri Ave NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/14/20,16:44,38.9548,-77.00904, Missouri Ave NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/14/20,17:04,38.9548,-77.00904, Missouri Ave NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/14/20,17:15,38.9548,-77.00904, Missouri Ave NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/14/20,18:02,38.9548,-77.00904, Missouri Ave NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/13/20,15:50,38.87553,-76.96659, Nash Pl SE,L,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/13/20,17:04,38.87553,-76.96659, Nash Pl SE,L,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/13/20,6:48,38.85295,-76.98458,Suitland Pkwy W,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/13/20,6:32,38.85294,-76.98462,Suitland Pkwy W,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/13/20,7:03,38.85294,-76.98462,Suitland Pkwy W,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/13/20,6:43,38.8237,-77.016159,I-295 N,R,20032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/13/20,6:19,38.8225,-77.01658,Laboratory Rd SE,R,20032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/13/20,6:32,38.8225,-77.01658,Laboratory Rd SE,R,20032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/13/20,7:03,38.8225,-77.01658,Laboratory Rd SE,R,20032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/12/20,18:23,38.90042,-76.94624,Kenilworth Ave S,R,20019,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/12/20,17:10,38.90042,-76.94624,Kenilworth Ave S,R,20019,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/12/20,6:44,38.87329,-76.97094, Minnesota Ave SE,R,20020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,17:23,38.90488,-77.01618,4th St NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,17:23,38.90488,-77.01618,4th St NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,17:39,38.90488,-77.01618,4th St NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,18:08,38.90488,-77.01618,4th St NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,18:06,38.90483,-77.01593, New York Ave NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,18:22,38.90483,-77.01593, New York Ave NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,18:08,38.90488,-77.01618,4th St NW,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,7:16,38.92522,-76.96514,South Dakota Ave NE,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,7:16,38.92615,-76.96629, South Dakota Ave NE,L,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/11/20,7:16,38.92522,-76.96514,South Dakota Ave NE,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/11/20,7:16,38.92615,-76.96629, South Dakota Ave NE,L,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/11/20,19:54,38.86934,-76.98852,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/11/20,19:54,38.86934,-76.98852,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/11/20,20:24,38.86934,-76.98852,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/11/20,20:24,38.86934,-76.98852,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/11/20,20:24,38.86934,-76.98852,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/11/20,20:24,38.86934,-76.98852,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/11/20,11:00,38.87316,-77.04217,I-395 N,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,17:00,38.92583,-77.00897,Girard St NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,17:15,38.92583,-77.00897,Girard St NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,17:38,38.92583,-77.00897,Girard St NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,18:06,38.92584,-77.00897,Girard St NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,19:00,38.92584,-77.00897,Girard St NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,14:49,38.92869,-77.03648, 16th St NW,R,20009,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
4/10/20,14:49,38.9265,-77.03645,Columbia Rd NW,R,20009,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
4/10/20,16:40,38.93501,-77.03646, Oak St NW,R,20010,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/10/20,17:15,38.93501,-77.03646, Oak St NW,R,20010,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/10/20,17:15,38.93496,-77.03646, Oak St NW,L,20010,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/10/20,0:32,38.95244,-77.0964, Western Ave,R,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/10/20,14:20,38.90035,-76.94611,Kenilworth Ave N,R,20019,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,11:32,38.87084,-76.9889,I-695 S,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,10:45,38.87084,-76.9889,I-695 S,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,11:14,38.87084,-76.9889,I-695 S,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/10/20,11:32,38.87084,-76.9889,I-695 S,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,7:10,38.91826,-76.95486,New York Ave E,R,20002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,6:47,38.91826,-76.95486,New York Ave E,R,20002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,6:55,38.91826,-76.95486,New York Ave E,R,20002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,7:10,38.91826,-76.95486,New York Ave E,R,20002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,7:43,38.91826,-76.95486,New York Ave E,R,20002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,7:43,38.91826,-76.95486,New York Ave E,R,20002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,16:33,38.91077,-77.00898,Florida Ave NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,16:17,38.90252,-77.0091, N Capitol St NW,L,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,16:17,38.91077,-77.00898,Florida Ave NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,16:33,38.90252,-77.0091, N Capitol St NW,L,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,16:38,38.90252,-77.0091, N Capitol St NW,L,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,16:38,38.91077,-77.00898,Florida Ave NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,6:59,38.872128,-76.989723,I-695 N,R,20003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,16:33,38.94188,-77.02551, Upshur St NW,R,20011,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,17:18,38.94189,-77.02551, Upshur St NW,R,20011,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,17:18,38.93971,-77.0297, 13th St NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day
4/9/20,17:18,38.9408,-77.02971, 13th St NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day
4/9/20,18:28,38.93971,-77.0297, 13th St NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day
4/9/20,18:28,38.9408,-77.02971, 13th St NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day
4/9/20,18:07,38.94189,-77.02551, Upshur St NW,R,20011,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,19:15,38.9408,-77.02971, 13th St NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day
4/9/20,18:38,38.93971,-77.0297, 13th St NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day
4/9/20,22:45,38.95244,-77.0964, Western Ave,R,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
4/9/20,9:02,38.91927,-76.99138, Brentwood Rd NE,L,20018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,8:46,38.91927,-76.99138, Brentwood Rd NE,L,20018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,9:02,38.91927,-76.99138, Brentwood Rd NE,L,20018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,9:19,38.91927,-76.99138, Brentwood Rd NE,L,20018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,6:42,38.87091,-76.98875,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,6:55,38.87091,-76.98875,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,9:02,38.86615,-76.99168,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,8:46,38.86616,-76.99168,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,9:02,38.86616,-76.99168,I-695 N,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/9/20,6:47,38.89209,-77.05016,23rd St NW,R,20037,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/9/20,6:55,38.89209,-77.05016,23rd St NW,R,20037,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/8/20,7:33,38.89735,-77.027031,11th St NW,R,20001,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/8/20,8:32,38.89735,-77.02703, 11th St NW,R,20001,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/8/20,8:42,38.89735,-77.02703, 11th St NW,R,20001,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/8/20,9:03,38.89735,-77.02703, 11th St NW,R,20001,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
4/8/20,6:55,38.87895,-76.99498,8th St SE,R,20003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
4/8/20,6:56,38.87895,-76.99498,8th St SE,R,20003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
